date,temp,timestep,quality
2008-07-20,16.9,48413,0
2008-07-21,14.4,48414,0
2008-07-22,16.2,48415,0
2008-07-23,18.1,48416,0
2008-07-24,20.4,48417,0
2008-07-25,24.5,48418,0
2008-07-26,25.5,48419,0
2008-07-27,26.2,48420,0
2008-07-28,26.3,48421,0
2008-07-29,26.2,48422,0
2008-07-30,22.1,48423,0
2008-07-31,24.4,48424,0
2008-08-01,25.1,48425,0
2008-08-02,19.7,48426,0
2008-08-03,21.8,48427,0
2008-08-04,19.8,48428,0
2008-08-05,19.0,48429,0
2008-08-06,20.0,48430,0
2008-08-07,25.7,48431,0
2008-08-08,21.8,48432,0
2008-08-09,17.7,48433,0
2008-08-10,16.8,48434,0
2008-08-11,21.0,48435,0
2008-08-12,20.6,48436,0
2008-08-13,21.5,48437,0
2008-08-14,19.9,48438,0
2008-08-15,15.4,48439,0
2008-08-16,15.8,48440,0
2008-08-17,17.9,48441,0
2008-08-18,18.1,48442,0
2008-08-19,21.4,48443,0
2008-08-20,19.1,48444,0
2008-08-21,19.3,48445,0
2008-08-22,19.8,48446,0
2008-08-23,16.1,48447,0
2008-08-24,14.1,48448,0
2008-08-25,16.2,48449,0
2008-08-26,18.8,48450,0
2008-08-27,19.7,48451,0
2008-08-28,17.8,48452,0
2008-08-29,17.8,48453,0
2008-08-30,16.9,48454,0
2008-08-31,18.0,48455,0
2008-09-01,18.7,48456,0
2008-09-02,18.9,48457,0
2008-09-03,18.1,48458,0
2008-09-04,14.7,48459,0
2008-09-05,16.3,48460,0
2008-09-06,20.3,48461,0
2008-09-07,17.2,48462,0
2008-09-08,16.7,48463,0
2008-09-09,17.2,48464,0
2008-09-10,18.8,48465,0
2008-09-11,18.0,48466,0
2008-09-12,13.5,48467,0
2008-09-13,11.1,48468,0
2008-09-14,11.0,48469,0
2008-09-15,11.9,48470,0
2008-09-16,9.4,48471,0
2008-09-17,11.1,48472,0
2008-09-18,11.4,48473,0
2008-09-19,11.2,48474,0
2008-09-20,12.3,48475,0
2008-09-21,12.8,48476,0
2008-09-22,11.5,48477,0
2008-09-23,11.7,48478,0
2008-09-24,13.1,48479,0
2008-09-25,11.9,48480,0
2008-09-26,11.3,48481,0
2008-09-27,12.0,48482,0
2008-09-28,12.8,48483,0
2008-09-29,12.0,48484,0
2008-09-30,10.4,48485,0
2008-10-01,11.4,48486,0
2008-10-02,11.0,48487,0
2008-10-03,8.5,48488,0
2008-10-04,7.0,48489,0
2008-10-05,8.8,48490,0
2008-10-06,11.3,48491,0
2008-10-07,12.1,48492,0
2008-10-08,11.0,48493,0
2008-10-09,11.8,48494,0
2008-10-10,10.9,48495,0
2008-10-11,13.2,48496,0
2008-10-12,11.5,48497,0
2008-10-13,12.9,48498,0
2008-10-14,14.8,48499,0
2008-10-15,12.9,48500,0
2008-10-16,11.5,48501,0
2008-10-17,8.8,48502,0
2008-10-18,8.8,48503,0
2008-10-19,10.3,48504,0
2008-10-20,11.4,48505,0
2008-10-21,13.7,48506,0
2008-10-22,9.8,48507,0
2008-10-23,8.2,48508,0
2008-10-24,6.8,48509,0
2008-10-25,8.8,48510,0
2008-10-26,10.5,48511,0
2008-10-27,10.1,48512,0
2008-10-28,6.9,48513,0
2008-10-29,6.2,48514,0
2008-10-30,4.2,48515,0
2008-10-31,5.1,48516,0
2008-11-01,5.7,48517,0
2008-11-02,5.3,48518,0
2008-11-03,7.3,48519,0
2008-11-04,9.4,48520,0
2008-11-05,10.0,48521,0
2008-11-06,11.0,48522,0
2008-11-07,11.3,48523,0
2008-11-08,10.0,48524,0
2008-11-09,9.8,48525,0
2008-11-10,13.0,48526,0
2008-11-11,12.3,48527,0
2008-11-12,7.5,48528,0
2008-11-13,6.2,48529,0
2008-11-14,5.4,48530,0
2008-11-15,9.7,48531,0
2008-11-16,8.7,48532,0
2008-11-17,4.6,48533,0
2008-11-18,3.1,48534,0
2008-11-19,7.0,48535,0
2008-11-20,7.8,48536,0
2008-11-21,1.9,48537,0
2008-11-22,-0.4,48538,0
2008-11-23,0.6,48539,0
2008-11-24,-0.5,48540,0
2008-11-25,0.7,48541,0
2008-11-26,2.8,48542,0
2008-11-27,5.5,48543,0
2008-11-28,3.0,48544,0
2008-11-29,1.5,48545,0
2008-11-30,0.4,48546,0
2008-12-01,2.0,48547,0
2008-12-02,4.0,48548,0
2008-12-03,1.2,48549,0
2008-12-04,1.8,48550,0
2008-12-05,4.1,48551,0
2008-12-06,3.6,48552,0
2008-12-07,4.4,48553,0
2008-12-08,4.1,48554,0
2008-12-09,1.0,48555,0
2008-12-10,1.8,48556,0
2008-12-11,1.5,48557,0
2008-12-12,1.0,48558,0
2008-12-13,1.9,48559,0
2008-12-14,3.3,48560,0
2008-12-15,2.7,48561,0
2008-12-16,2.5,48562,0
2008-12-17,3.4,48563,0
2008-12-18,2.5,48564,0
2008-12-19,3.5,48565,0
2008-12-20,5.0,48566,0
2008-12-21,5.8,48567,0
2008-12-22,8.1,48568,0
2008-12-23,4.5,48569,0
2008-12-24,5.3,48570,0
2008-12-25,0.4,48571,0
2008-12-26,-2.2,48572,0
2008-12-27,-0.4,48573,0
2008-12-28,-3.2,48574,0
2008-12-29,-3.9,48575,0
2008-12-30,-4.2,48576,0
2008-12-31,-4.9,48577,0
2009-01-01,-2.7,48578,0
2009-01-02,-2.5,48579,0
2009-01-03,-4.1,48580,0
2009-01-04,0.6,48581,0
2009-01-05,-5.8,48582,0
2009-01-06,-11.6,48583,0
2009-01-07,-10.1,48584,0
2009-01-08,-7.7,48585,0
2009-01-09,-5.0,48586,0
2009-01-10,-1.4,48587,0
2009-01-11,-5.4,48588,0
2009-01-12,-4.3,48589,0
2009-01-13,-1.0,48590,0
2009-01-14,-4.3,48591,0
2009-01-15,1.4,48592,0
2009-01-16,0.1,48593,0
2009-01-17,-0.4,48594,0
2009-01-18,2.7,48595,0
2009-01-19,3.0,48596,0
2009-01-20,3.7,48597,0
2009-01-21,-0.3,48598,0
2009-01-22,0.4,48599,0
2009-01-23,0.6,48600,0
2009-01-24,3.3,48601,0
2009-01-25,1.8,48602,0
2009-01-26,-0.3,48603,0
2009-01-27,0.5,48604,0
2009-01-28,-2.7,48605,0
2009-01-29,-3.2,48606,0
2009-01-30,-0.6,48607,0
2009-01-31,0.5,48608,0
2009-02-01,-1.7,48609,0
2009-02-02,0.8,48610,0
2009-02-03,1.2,48611,0
2009-02-04,1.6,48612,0
2009-02-05,3.2,48613,0
2009-02-06,2.0,48614,0
2009-02-07,1.0,48615,0
2009-02-08,2.3,48616,0
2009-02-09,1.3,48617,0
2009-02-10,2.6,48618,0
2009-02-11,0.6,48619,0
2009-02-12,-0.9,48620,0
2009-02-13,-1.7,48621,0
2009-02-14,-2.3,48622,0
2009-02-15,-1.0,48623,0
2009-02-16,0.0,48624,0
2009-02-17,-3.0,48625,0
2009-02-18,-3.0,48626,0
2009-02-19,-1.9,48627,0
2009-02-20,0.4,48628,0
2009-02-21,-1.7,48629,0
2009-02-22,2.5,48630,0
2009-02-23,2.7,48631,0
2009-02-24,1.9,48632,0
2009-02-25,3.7,48633,0
2009-02-26,5.8,48634,0
2009-02-27,5.0,48635,0
2009-02-28,5.0,48636,0
2009-03-01,6.2,48637,0
2009-03-02,7.0,48638,0
2009-03-03,5.0,48639,0
2009-03-04,4.5,48640,0
2009-03-05,7.8,48641,0
2009-03-06,4.5,48642,0
2009-03-07,3.9,48643,0
2009-03-08,4.2,48644,0
2009-03-09,4.5,48645,0
2009-03-10,5.3,48646,0
2009-03-11,4.5,48647,0
2009-03-12,4.7,48648,0
2009-03-13,6.6,48649,0
2009-03-14,7.3,48650,0
2009-03-15,7.7,48651,0
2009-03-16,6.9,48652,0
2009-03-17,8.0,48653,0
2009-03-18,5.4,48654,0
2009-03-19,5.1,48655,0
2009-03-20,2.2,48656,0
2009-03-21,4.5,48657,0
2009-03-22,6.3,48658,0
2009-03-23,6.1,48659,0
2009-03-24,1.2,48660,0
2009-03-25,1.6,48661,0
2009-03-26,4.9,48662,0
2009-03-27,7.1,48663,0
2009-03-28,6.3,48664,0
2009-03-29,6.4,48665,0
2009-03-30,6.6,48666,0
2009-03-31,7.7,48667,0
2009-04-01,9.2,48668,0
2009-04-02,10.4,48669,0
2009-04-03,13.2,48670,0
2009-04-04,15.4,48671,0
2009-04-05,11.5,48672,0
2009-04-06,11.6,48673,0
2009-04-07,15.0,48674,0
2009-04-08,14.7,48675,0
2009-04-09,14.1,48676,0
2009-04-10,14.4,48677,0
2009-04-11,14.2,48678,0
2009-04-12,12.0,48679,0
2009-04-13,13.4,48680,0
2009-04-14,14.2,48681,0
2009-04-15,15.2,48682,0
2009-04-16,14.4,48683,0
2009-04-17,13.2,48684,0
2009-04-18,10.0,48685,0
2009-04-19,8.8,48686,0
2009-04-20,11.1,48687,0
2009-04-21,11.8,48688,0
2009-04-22,9.6,48689,0
2009-04-23,9.4,48690,0
2009-04-24,12.3,48691,0
2009-04-25,15.2,48692,0
2009-04-26,17.2,48693,0
2009-04-27,19.3,48694,0
2009-04-28,19.2,48695,0
2009-04-29,16.1,48696,0
2009-04-30,17.8,48697,0
2009-05-01,14.2,48698,0
2009-05-02,14.9,48699,0
2009-05-03,15.9,48700,0
2009-05-04,10.4,48701,0
2009-05-05,9.2,48702,0
2009-05-06,11.2,48703,0
2009-05-07,13.1,48704,0
2009-05-08,15.4,48705,0
2009-05-09,13.4,48706,0
2009-05-10,14.6,48707,0
2009-05-11,12.0,48708,0
2009-05-12,10.8,48709,0
2009-05-13,12.0,48710,0
2009-05-14,11.7,48711,0
2009-05-15,14.1,48712,0
2009-05-16,13.5,48713,0
2009-05-17,17.2,48714,0
2009-05-18,17.3,48715,0
2009-05-19,17.0,48716,0
2009-05-20,18.2,48717,0
2009-05-21,16.8,48718,0
2009-05-22,14.5,48719,0
2009-05-23,14.1,48720,0
2009-05-24,18.5,48721,0
2009-05-25,17.9,48722,0
2009-05-26,19.1,48723,0
2009-05-27,14.6,48724,0
2009-05-28,14.1,48725,0
2009-05-29,13.7,48726,0
2009-05-30,15.1,48727,0
2009-05-31,17.8,48728,0
2009-06-01,18.6,48729,0
2009-06-02,19.1,48730,0
2009-06-03,11.9,48731,0
2009-06-04,10.7,48732,0
2009-06-05,10.8,48733,0
2009-06-06,11.6,48734,0
2009-06-07,11.6,48735,0
2009-06-08,15.2,48736,0
2009-06-09,16.7,48737,0
2009-06-10,17.8,48738,0
2009-06-11,13.9,48739,0
2009-06-12,12.5,48740,0
2009-06-13,14.6,48741,0
2009-06-14,16.8,48742,0
2009-06-15,17.5,48743,0
2009-06-16,15.2,48744,0
2009-06-17,15.0,48745,0
2009-06-18,18.3,48746,0
2009-06-19,16.5,48747,0
2009-06-20,15.0,48748,0
2009-06-21,14.9,48749,0
2009-06-22,15.6,48750,0
2009-06-23,17.4,48751,0
2009-06-24,18.8,48752,0
2009-06-25,17.3,48753,0
2009-06-26,19.1,48754,0
2009-06-27,18.5,48755,0
2009-06-28,17.7,48756,0
2009-06-29,20.3,48757,0
2009-06-30,21.8,48758,0
2009-07-01,22.5,48759,0
2009-07-02,23.0,48760,0
2009-07-03,23.2,48761,0
2009-07-04,22.6,48762,0
2009-07-05,21.2,48763,0
2009-07-06,21.7,48764,0
2009-07-07,20.3,48765,0
2009-07-08,17.6,48766,0
2009-07-09,16.6,48767,0
2009-07-10,14.6,48768,0
2009-07-11,15.7,48769,0
2009-07-12,17.5,48770,0
2009-07-13,20.6,48771,0
2009-07-14,22.1,48772,0
2009-07-15,24.0,48773,0
2009-07-16,23.5,48774,0
2009-07-17,22.7,48775,0
2009-07-18,17.9,48776,0
2009-07-19,17.8,48777,0
2009-07-20,17.3,48778,0
2009-07-21,20.2,48779,0
2009-07-22,22.4,48780,0
2009-07-23,23.8,48781,0
2009-07-24,18.6,48782,0
2009-07-25,15.9,48783,0
2009-07-26,17.3,48784,0
2009-07-27,21.7,48785,0
2009-07-28,20.2,48786,0
2009-07-29,21.0,48787,0
2009-07-30,21.1,48788,0
2009-07-31,18.1,48789,0
2009-08-01,20.6,48790,0
2009-08-02,24.0,48791,0
2009-08-03,18.6,48792,0
2009-08-04,19.7,48793,0
2009-08-05,20.7,48794,0
2009-08-06,20.5,48795,0
2009-08-07,23.3,48796,0
2009-08-08,23.6,48797,0
2009-08-09,22.0,48798,0
2009-08-10,21.7,48799,0
2009-08-11,19.5,48800,0
2009-08-12,19.3,48801,0
2009-08-13,18.8,48802,0
2009-08-14,17.3,48803,0
2009-08-15,21.2,48804,0
2009-08-16,24.9,48805,0
2009-08-17,22.9,48806,0
2009-08-18,19.1,48807,0
2009-08-19,20.9,48808,0
2009-08-20,24.7,48809,0
2009-08-21,20.5,48810,0
2009-08-22,18.0,48811,0
2009-08-23,18.4,48812,0
2009-08-24,19.9,48813,0
2009-08-25,22.8,48814,0
2009-08-26,22.3,48815,0
2009-08-27,23.3,48816,0
2009-08-28,23.0,48817,0
2009-08-29,17.4,48818,0
2009-08-30,15.8,48819,0
2009-08-31,18.7,48820,0
2009-09-01,23.9,48821,0
2009-09-02,20.3,48822,0
2009-09-03,17.7,48823,0
2009-09-04,17.1,48824,0
2009-09-05,14.6,48825,0
2009-09-06,14.9,48826,0
2009-09-07,16.3,48827,0
2009-09-08,19.2,48828,0
2009-09-09,19.5,48829,0
2009-09-10,17.1,48830,0
2009-09-11,17.0,48831,0
2009-09-12,16.2,48832,0
2009-09-13,13.2,48833,0
2009-09-14,15.3,48834,0
2009-09-15,17.1,48835,0
2009-09-16,17.2,48836,0
2009-09-17,15.1,48837,0
2009-09-18,14.8,48838,0
2009-09-19,16.1,48839,0
2009-09-20,17.8,48840,0
2009-09-21,16.9,48841,0
2009-09-22,17.9,48842,0
2009-09-23,17.5,48843,0
2009-09-24,15.8,48844,0
2009-09-25,14.5,48845,0
2009-09-26,13.9,48846,0
2009-09-27,14.9,48847,0
2009-09-28,14.5,48848,0
2009-09-29,14.0,48849,0
2009-09-30,11.0,48850,0
2009-10-01,12.7,48851,0
2009-10-02,9.4,48852,0
2009-10-03,11.2,48853,0
2009-10-04,13.2,48854,0
2009-10-05,11.2,48855,0
2009-10-06,12.0,48856,0
2009-10-07,19.2,48857,0
2009-10-08,12.5,48858,0
2009-10-09,9.0,48859,0
2009-10-10,8.3,48860,0
2009-10-11,9.8,48861,0
2009-10-12,7.9,48862,0
2009-10-13,5.3,48863,0
2009-10-14,4.9,48864,0
2009-10-15,4.5,48865,0
2009-10-16,4.2,48866,0
2009-10-17,6.1,48867,0
2009-10-18,6.4,48868,0
2009-10-19,6.1,48869,0
2009-10-20,4.7,48870,0
2009-10-21,6.6,48871,0
2009-10-22,6.6,48872,0
2009-10-23,7.0,48873,0
2009-10-24,7.9,48874,0
2009-10-25,9.7,48875,0
2009-10-26,10.4,48876,0
2009-10-27,11.3,48877,0
2009-10-28,10.6,48878,0
2009-10-29,8.1,48879,0
2009-10-30,4.4,48880,0
2009-10-31,3.1,48881,0
2009-11-01,2.2,48882,0
2009-11-02,4.5,48883,0
2009-11-03,4.3,48884,0
2009-11-04,3.5,48885,0
2009-11-05,8.2,48886,0
2009-11-06,7.8,48887,0
2009-11-07,5.1,48888,0
2009-11-08,4.5,48889,0
2009-11-09,5.3,48890,0
2009-11-10,6.5,48891,0
2009-11-11,6.1,48892,0
2009-11-12,7.7,48893,0
2009-11-13,8.7,48894,0
2009-11-14,11.5,48895,0
2009-11-15,10.8,48896,0
2009-11-16,8.5,48897,0
2009-11-17,10.8,48898,0
2009-11-18,10.0,48899,0
2009-11-19,11.3,48900,0
2009-11-20,10.0,48901,0
2009-11-21,11.6,48902,0
2009-11-22,11.0,48903,0
2009-11-23,10.2,48904,0
2009-11-24,10.6,48905,0
2009-11-25,12.8,48906,0
2009-11-26,10.2,48907,0
2009-11-27,8.7,48908,0
2009-11-28,8.4,48909,0
2009-11-29,9.6,48910,0
2009-11-30,5.8,48911,0
2009-12-01,6.2,48912,0
2009-12-02,1.5,48913,0
2009-12-03,3.6,48914,0
2009-12-04,1.3,48915,0
2009-12-05,3.2,48916,0
2009-12-06,6.2,48917,0
2009-12-07,7.7,48918,0
2009-12-08,4.7,48919,0
2009-12-09,6.1,48920,0
2009-12-10,4.6,48921,0
2009-12-11,3.7,48922,0
2009-12-12,1.3,48923,0
2009-12-13,-1.7,48924,0
2009-12-14,-0.1,48925,0
2009-12-15,0.5,48926,0
2009-12-16,-1.9,48927,0
2009-12-17,-3.2,48928,0
2009-12-18,-10.6,48929,0
2009-12-19,-12.6,48930,0
2009-12-20,-11.4,48931,0
2009-12-21,-2.7,48932,0
2009-12-22,0.2,48933,0
2009-12-23,0.8,48934,0
2009-12-24,0.7,48935,0
2009-12-25,3.9,48936,0
2009-12-26,4.5,48937,0
2009-12-27,1.4,48938,0
2009-12-28,2.1,48939,0
2009-12-29,-0.5,48940,0
2009-12-30,-1.0,48941,0
2009-12-31,-1.0,48942,0
2010-01-01,-1.4,48943,0
2010-01-02,-1.7,48944,0
2010-01-03,-4.3,48945,0
2010-01-04,-5.6,48946,0
2010-01-05,-6.0,48947,0
2010-01-06,-6.9,48948,0
2010-01-07,-5.3,48949,0
2010-01-08,-5.6,48950,0
2010-01-09,-2.3,48951,0
2010-01-10,-3.4,48952,0
2010-01-11,-3.8,48953,0
2010-01-12,-3.4,48954,0
2010-01-13,-2.4,48955,0
2010-01-14,-2.7,48956,0
2010-01-15,-3.1,48957,0
2010-01-16,-2.4,48958,0
2010-01-17,-1.5,48959,0
2010-01-18,0.1,48960,0
2010-01-19,0.7,48961,0
2010-01-20,-3.1,48962,0
2010-01-21,-7.4,48963,0
2010-01-22,-7.4,48964,0
2010-01-23,-10.9,48965,0
2010-01-24,-12.1,48966,0
2010-01-25,-10.6,48967,0
2010-01-26,-13.1,48968,0
2010-01-27,-10.0,48969,0
2010-01-28,0.8,48970,0
2010-01-29,0.6,48971,0
2010-01-30,-2.2,48972,0
2010-01-31,-4.0,48973,0
2010-02-01,-0.6,48974,0
2010-02-02,-1.3,48975,0
2010-02-03,1.4,48976,0
2010-02-04,0.0,48977,0
2010-02-05,0.9,48978,0
2010-02-06,-1.7,48979,0
2010-02-07,-4.7,48980,0
2010-02-08,-4.3,48981,0
2010-02-09,-4.7,48982,0
2010-02-10,-5.4,48983,0
2010-02-11,-3.3,48984,0
2010-02-12,-0.7,48985,0
2010-02-13,-1.9,48986,0
2010-02-14,-2.2,48987,0
2010-02-15,-1.8,48988,0
2010-02-16,-1.2,48989,0
2010-02-17,-2.6,48990,0
2010-02-18,1.7,48991,0
2010-02-19,3.0,48992,0
2010-02-20,2.7,48993,0
2010-02-21,0.2,48994,0
2010-02-22,2.6,48995,0
2010-02-23,3.4,48996,0
2010-02-24,0.6,48997,0
2010-02-25,6.0,48998,0
2010-02-26,7.3,48999,0
2010-02-27,6.6,49000,0
2010-02-28,7.5,49001,0
2010-03-01,5.1,49002,0
2010-03-02,3.3,49003,0
2010-03-03,2.1,49004,0
2010-03-04,-0.7,49005,0
2010-03-05,-1.9,49006,0
2010-03-06,-2.3,49007,0
2010-03-07,-1.2,49008,0
2010-03-08,-0.7,49009,0
2010-03-09,-1.5,49010,0
2010-03-10,-0.7,49011,0
2010-03-11,-1.6,49012,0
2010-03-12,2.2,49013,0
2010-03-13,3.7,49014,0
2010-03-14,3.7,49015,0
2010-03-15,1.2,49016,0
2010-03-16,2.7,49017,0
2010-03-17,6.2,49018,0
2010-03-18,10.2,49019,0
2010-03-19,12.0,49020,0
2010-03-20,13.0,49021,0
2010-03-21,11.1,49022,0
2010-03-22,8.8,49023,0
2010-03-23,10.1,49024,0
2010-03-24,9.8,49025,0
2010-03-25,13.7,49026,0
2010-03-26,15.8,49027,0
2010-03-27,8.4,49028,0
2010-03-28,8.6,49029,0
2010-03-29,8.2,49030,0
2010-03-30,10.2,49031,0
2010-03-31,8.9,49032,0
2010-04-01,7.8,49033,0
2010-04-02,7.6,49034,0
2010-04-03,8.1,49035,0
2010-04-04,10.9,49036,0
2010-04-05,7.2,49037,0
2010-04-06,8.1,49038,0
2010-04-07,9.9,49039,0
2010-04-08,11.9,49040,0
2010-04-09,9.1,49041,0
2010-04-10,7.4,49042,0
2010-04-11,5.7,49043,0
2010-04-12,8.5,49044,0
2010-04-13,8.2,49045,0
2010-04-14,7.3,49046,0
2010-04-15,8.3,49047,0
2010-04-16,7.7,49048,0
2010-04-17,9.4,49049,0
2010-04-18,12.8,49050,0
2010-04-19,9.6,49051,0
2010-04-20,9.0,49052,0
2010-04-21,6.2,49053,0
2010-04-22,6.6,49054,0
2010-04-23,7.7,49055,0
2010-04-24,10.0,49056,0
2010-04-25,14.1,49057,0
2010-04-26,12.5,49058,0
2010-04-27,12.1,49059,0
2010-04-28,14.2,49060,0
2010-04-29,18.2,49061,0
2010-04-30,18.4,49062,0
2010-05-01,13.7,49063,0
2010-05-02,11.9,49064,0
2010-05-03,9.1,49065,0
2010-05-04,8.0,49066,0
2010-05-05,7.8,49067,0
2010-05-06,7.2,49068,0
2010-05-07,9.5,49069,0
2010-05-08,10.3,49070,0
2010-05-09,12.0,49071,0
2010-05-10,9.7,49072,0
2010-05-11,9.0,49073,0
2010-05-12,13.3,49074,0
2010-05-13,9.3,49075,0
2010-05-14,9.4,49076,0
2010-05-15,7.1,49077,0
2010-05-16,11.2,49078,0
2010-05-17,11.8,49079,0
2010-05-18,10.5,49080,0
2010-05-19,11.5,49081,0
2010-05-20,14.9,49082,0
2010-05-21,15.7,49083,0
2010-05-22,15.8,49084,0
2010-05-23,17.5,49085,0
2010-05-24,15.6,49086,0
2010-05-25,12.0,49087,0
2010-05-26,11.7,49088,0
2010-05-27,11.5,49089,0
2010-05-28,13.4,49090,0
2010-05-29,14.2,49091,0
2010-05-30,15.0,49092,0
2010-05-31,11.2,49093,0
2010-06-01,10.0,49094,0
2010-06-02,12.3,49095,0
2010-06-03,17.2,49096,0
2010-06-04,16.9,49097,0
2010-06-05,19.4,49098,0
2010-06-06,21.7,49099,0
2010-06-07,19.0,49100,0
2010-06-08,19.2,49101,0
2010-06-09,23.6,49102,0
2010-06-10,25.1,49103,0
2010-06-11,24.6,49104,0
2010-06-12,16.2,49105,0
2010-06-13,13.5,49106,0
2010-06-14,15.5,49107,0
2010-06-15,16.1,49108,0
2010-06-16,16.1,49109,0
2010-06-17,18.4,49110,0
2010-06-18,17.4,49111,0
2010-06-19,13.6,49112,0
2010-06-20,14.4,49113,0
2010-06-21,14.8,49114,0
2010-06-22,16.8,49115,0
2010-06-23,17.2,49116,0
2010-06-24,19.9,49117,0
2010-06-25,21.3,49118,0
2010-06-26,20.1,49119,0
2010-06-27,19.4,49120,0
2010-06-28,22.7,49121,0
2010-06-29,25.1,49122,0
2010-06-30,23.4,49123,0
2010-07-01,23.2,49124,0
2010-07-02,25.4,49125,0
2010-07-03,26.6,49126,0
2010-07-04,26.3,49127,0
2010-07-05,24.2,49128,0
2010-07-06,18.5,49129,0
2010-07-07,18.9,49130,0
2010-07-08,23.0,49131,0
2010-07-09,27.0,49132,0
2010-07-10,29.4,49133,0
2010-07-11,30.2,49134,0
2010-07-12,30.5,49135,0
2010-07-13,24.5,49136,0
2010-07-14,27.2,49137,0
2010-07-15,26.1,49138,0
2010-07-16,27.8,49139,0
2010-07-17,23.5,49140,0
2010-07-18,19.4,49141,0
2010-07-19,20.6,49142,0
2010-07-20,22.6,49143,0
2010-07-21,26.2,49144,0
2010-07-22,25.4,49145,0
2010-07-23,17.9,49146,0
2010-07-24,18.4,49147,0
2010-07-25,18.8,49148,0
2010-07-26,19.7,49149,0
2010-07-27,21.3,49150,0
2010-07-28,20.1,49151,0
2010-07-29,18.6,49152,0
2010-07-30,19.1,49153,0
2010-07-31,21.1,49154,0
2010-08-01,24.0,49155,0
2010-08-02,22.1,49156,0
2010-08-03,17.9,49157,0
2010-08-04,18.7,49158,0
2010-08-05,20.6,49159,0
2010-08-06,19.4,49160,0
2010-08-07,20.0,49161,0
2010-08-08,20.8,49162,0
2010-08-09,19.9,49163,0
2010-08-10,21.1,49164,0
2010-08-11,20.7,49165,0
2010-08-12,20.1,49166,0
2010-08-13,19.8,49167,0
2010-08-14,17.5,49168,0
2010-08-15,20.4,49169,0
2010-08-16,19.2,49170,0
2010-08-17,17.2,49171,0
2010-08-18,17.0,49172,0
2010-08-19,18.0,49173,0
2010-08-20,19.4,49174,0
2010-08-21,23.2,49175,0
2010-08-22,23.9,49176,0
2010-08-23,20.8,49177,0
2010-08-24,20.0,49178,0
2010-08-25,17.2,49179,0
2010-08-26,15.7,49180,0
2010-08-27,16.9,49181,0
2010-08-28,14.3,49182,0
2010-08-29,13.0,49183,0
2010-08-30,12.6,49184,0
2010-08-31,14.6,49185,0
2010-09-01,14.2,49186,0
2010-09-02,13.3,49187,0
2010-09-03,12.8,49188,0
2010-09-04,12.3,49189,0
2010-09-05,12.9,49190,0
2010-09-06,12.4,49191,0
2010-09-07,13.2,49192,0
2010-09-08,14.7,49193,0
2010-09-09,14.1,49194,0
2010-09-10,16.2,49195,0
2010-09-11,16.6,49196,0
2010-09-12,18.3,49197,0
2010-09-13,15.5,49198,0
2010-09-14,13.5,49199,0
2010-09-15,15.0,49200,0
2010-09-16,13.5,49201,0
2010-09-17,12.9,49202,0
2010-09-18,12.1,49203,0
2010-09-19,12.1,49204,0
2010-09-20,14.5,49205,0
2010-09-21,14.7,49206,0
2010-09-22,13.7,49207,0
2010-09-23,16.7,49208,0
2010-09-24,18.0,49209,0
2010-09-25,13.9,49210,0
2010-09-26,11.4,49211,0
2010-09-27,13.7,49212,0
2010-09-28,11.2,49213,0
2010-09-29,10.1,49214,0
2010-09-30,7.9,49215,0
2010-10-01,7.0,49216,0
2010-10-02,9.4,49217,0
2010-10-03,12.4,49218,0
2010-10-04,13.5,49219,0
2010-10-05,13.3,49220,0
2010-10-06,14.6,49221,0
2010-10-07,14.2,49222,0
2010-10-08,11.7,49223,0
2010-10-09,9.6,49224,0
2010-10-10,7.9,49225,0
2010-10-11,5.6,49226,0
2010-10-12,6.9,49227,0
2010-10-13,7.7,49228,0
2010-10-14,7.1,49229,0
2010-10-15,9.2,49230,0
2010-10-16,6.9,49231,0
2010-10-17,6.2,49232,0
2010-10-18,5.2,49233,0
2010-10-19,5.7,49234,0
2010-10-20,7.0,49235,0
2010-10-21,5.2,49236,0
2010-10-22,6.9,49237,0
2010-10-23,7.0,49238,0
2010-10-24,9.1,49239,0
2010-10-25,5.9,49240,0
2010-10-26,5.7,49241,0
2010-10-27,6.6,49242,0
2010-10-28,9.7,49243,0
2010-10-29,10.1,49244,0
2010-10-30,10.4,49245,0
2010-10-31,8.0,49246,0
2010-11-01,8.1,49247,0
2010-11-02,8.5,49248,0
2010-11-03,11.4,49249,0
2010-11-04,13.3,49250,0
2010-11-05,14.1,49251,0
2010-11-06,8.5,49252,0
2010-11-07,3.6,49253,0
2010-11-08,3.2,49254,0
2010-11-09,3.5,49255,0
2010-11-10,5.4,49256,0
2010-11-11,6.4,49257,0
2010-11-12,9.2,49258,0
2010-11-13,10.5,49259,0
2010-11-14,13.8,49260,0
2010-11-15,11.1,49261,0
2010-11-16,6.0,49262,0
2010-11-17,4.1,49263,0
2010-11-18,5.9,49264,0
2010-11-19,6.3,49265,0
2010-11-20,6.6,49266,0
2010-11-21,4.0,49267,0
2010-11-22,4.6,49268,0
2010-11-23,3.7,49269,0
2010-11-24,1.1,49270,0
2010-11-25,0.4,49271,0
2010-11-26,-0.2,49272,0
2010-11-27,-2.1,49273,0
2010-11-28,-2.3,49274,0
2010-11-29,-1.3,49275,0
2010-11-30,-4.1,49276,0
2010-12-01,-8.9,49277,0
2010-12-02,-9.2,49278,0
2010-12-03,-8.0,49279,0
